id,name,description,status,reasons,countries,categories,website,logo_url,alternatives,alternatives_text,allOf
olehenriksen,Olehenriksen,"**Olehenriksen** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://www.mylittlebox.fr/v2/uploads/brand/image-645520b4d55df.png,,,
omo,Omo,"Owned by **Unilever**.

**Omo** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/c7797bb23f41427d002b1aafaabc4d6df67dbf2f-1080x1080.jpg?w=375&h=375&fit=crop&auto=format,boron,,
oralb,Oral-B,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/oral-b5576.jpg,,,
orbit,Orbit,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://i.pinimg.com/564x/73/dd/c8/73ddc82ab2602be0ff3ee766790a6ebc.jpg,,,
oreo,Oreo,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://1000logos.net/wp-content/uploads/2020/07/Oreo-Logo.png,torku,,
origins,Origins,"Origins is owned by **Estee Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.",avoid,operations_in_israel,global,,,,,,
orkid,Orkid,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/y9nwmnerpusb/7By3EJLUlu0t1gya2KJdO1/362346cd2ee4cd2305b865f7fa5a8e97/ORKID_logo_OG_image.jpg,,,
pamesello,Pamesello,"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.",avoid,operations_in_israel,global,,,https://productsandbrandsgroup.com/wp-content/uploads/2021/07/Afbeelding12.png,,,
pampers,Pampers,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/pampers-new9712.logowik.com.webp,,,
pantene,Pantene,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://logowik.com/content/uploads/images/865_pantene.jpg,lush,,
paramount,Paramount+,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
paramountnetwork,Paramount Network,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
paramounttelevision,Paramount Television,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
pastaroni,Pasta Roni,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/d/d2/IMG_20190503_224945.jpg/revision/latest?cb=20190503145649,,,
patou,Patou,"**PATOU** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world's richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.",avoid,operations_in_israel,global,,,https://r.lvmh-static.com/uploads/2019/05/patou-logo-ok.png,,,
pattex,Pattex,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/26250/1x1/1000/1000/64c2c751c489f3424e650da983619623/5C9ABE2AFACD38B07FE93702B61F4870/pattex-logo.webp,,,
peacetea,Peace Tea,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://www.libertycoke.com/wp-content/uploads/2017/10/peace-tea.png,,,
pearlmillingcompany,Pearl Milling Company,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/en/3/38/Pearl_milling_co_logo.png,,,
pepsi,Pepsi,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Pepsi_logo_2014.svg/1509px-Pepsi_logo_2014.svg.png,meysu,,
peptobismol,Pepto Bismol,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://mir-s3-cdn-cf.behance.net/project_modules/max_1200/f631dc77864589.5cdf2e3c7e734.png,,,
perfax,Perfax,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,,,,
perfectsnacks,Perfect Snacks,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,,,,
perrier,Perrier,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Perrier_logo.svg/2560px-Perrier_logo.svg.png,,,
persil,Persil,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://brandstruck.co/wp-content/uploads/2021/03/Persil-brand-strategy-positioning.jpeg,,,
philadelphia,Philadelphia,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://www.bidfood.com.au/wp-content/uploads/New-Philadelphia_Logo-medium-e1632273723706.png,,,
pizzahut,Pizza Hut,"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/1/17/Pizza_Hut_international_logo_2014.svg,,,
plutotv,Pluto TV,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
popcorners,PopCorners,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://upload.wikimedia.org/wikipedia/commons/5/5f/PopCornerslogo.png,croky,,
poptv,Pop TV,"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""",avoid,operations_in_israel,global,,,,,,
popworks,Popworks,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://pbs.twimg.com/profile_images/1374861075456344064/GSP4UG8V_400x400.jpg,croky,,
potnoodle,Pot Noodle,"Owned by **Unilever**.

**Pot Noodle** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.",avoid,operations_in_israel,global,,,https://cdn.sanity.io/images/92ui5egz/production/9922f7268ca3c5c916e5bc3c7ee4e1e5532e8ec9-1080x1080.png?w=600&h=600&fit=crop&auto=format,,,
powerade,Powerade,"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.",avoid,operations_in_settlements,global,,,https://logowik.com/content/uploads/images/powerade374.logowik.com.webp,,,
powerbar,PowerBar,"Owned by **Nestle**.

**Nestle** is 100% owned by swiss. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday.",avoid,operations_in_israel,global,,,https://sport.powerbar.com/wp-content/uploads/powerbar-logo.png,tadelle,,
prada,Prada,"**Prada** is owned by **L'Oreal.**

**34.70%** of L'Oreal is owned by Mrs. Francoise Bettencourt Meyers and her family. **20.1%** of L' Oreal is owned by **Nestle**. Nestle began **investing** in **Israel** in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.",avoid,operations_in_israel,global,,,,lush,,
prilosec,Prilosec,"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.",avoid,operations_in_israel,global,,,https://images.ctfassets.net/wi6gwkhx363s/tWXfh4bYzghGQmH9ACHJ5/f26f0978f7ee5730b02161dcf1038007/Prilosec_Logo_V2.png,,,
prince,Prince,"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said ""brings real, simple ingredients together to offer multi-textural, sensorial experiences.""",avoid,operations_in_israel,global,,,https://static.wikia.nocookie.net/logopedia/images/1/11/Prince_%281998%29.jpg/revision/latest?cb=20191010063958,ulker,,
pritt,Pritt,"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israel.",avoid,operations_in_israel,global,,,https://www.henkel.be/resource/image/26290/1x1/1000/1000/84da2a7f9cf3d1dd263adcaefc5db577/58BD597B54ADAF83B78BE6C777BADFE5/pritt-logo.webp,,,
propel,Propel,"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",avoid,operations_in_israel,global,,,https://mma.prnewswire.com/media/1809486/PepsiCo_Beverages_Propel_Logo.jpg?p=facebook,,,
